"postal_code_clean","country_code","city","region","latitude","longitude","source"
96651,SK,Rudno nad Hronom,"",48.4248265,18.68766,nominatim
1813,SK,Papradno,"",49.243839,18.3971659,nominatim
9435,SK,Soľ,"",48.9259293,21.6003685,nominatim
93052,SK,Blahová,"",48.0891537,17.5442457,nominatim
94358,SK,Kamenný Most,"",47.8472217,18.6523505,nominatim
3401,SK,Ružomberok,"",49.0638739,19.2803037,nominatim
8644,SK,Kuková,"",49.1136479,21.4394024,nominatim
92505,SK,Vozokany,"",48.1046014,17.6875358,nominatim
93016,SK,Vydrany,"",48.0187527,17.5883109,nominatim
2001,SK,Púchov,"",49.1206702,18.3228311,nominatim
91626,SK,Považany,"",48.7082281,17.8466789,nominatim
96001,SK,Zvolen,"",48.5732902,19.1384976,nominatim
1353,SK,Petrovice,"",49.2591914,18.5246068,nominatim
90067,SK,Láb,"",48.3638345,16.9744976,nominatim
1304,SK,Dolná Tižina,"",49.2180455,18.9146667,nominatim
9403,SK,Žalobín,"",48.9699917,21.7286068,nominatim
94631,SK,Chotín,"",47.8065393,18.2307501,nominatim
2957,SK,Oravská Lesná,"",49.3690598,19.1722378,nominatim
9431,SK,Hanušovce nad Topľou,"",49.0326112,21.5012334,nominatim
93585,SK,Demandice,"",48.1117583,18.8020908,nominatim
94504,SK,Komárno,"",47.7658015,18.0464206,nominatim
92205,SK,Chtelnica,"",48.5713769,17.6210164,nominatim
97661,SK,Lučatín,"",48.79047,19.3210324,nominatim
1351,SK,Predmier,"",49.1921825,18.5267658,nominatim
7261,SK,Porúbka,"",48.7351702,22.2564831,nominatim
93013,SK,Trhová Hradská,"",47.9955697,17.7509777,nominatim
98556,SK,Tomášovce,"",48.3734596,19.6180577,nominatim
95181,SK,Nemčiňany,"",48.3067273,18.4459414,nominatim
99127,SK,991 27,"",48.14534,19.1880655,nominatim
4918,SK,Lubeník,"",48.6569936,20.184064,nominatim
96642,SK,Malá Lehota,"",48.4988952,18.5683379,nominatim
94354,SK,Svodín,"",47.9107037,18.4995635,nominatim
7501,SK,Trebišov,"",48.6276901,21.709988,nominatim
92101,SK,Piešťany,"",48.5912481,17.8270514,nominatim
92901,SK,Dunajská Streda,"",47.9856701,17.6286495,nominatim
1003,SK,Žilina,"",49.2398363,18.7463946,nominatim
96263,SK,Pliešovce,"",48.4287116,19.1740221,nominatim
2354,SK,Dlhá nad Kysucou,"",49.3852855,18.6442645,nominatim
96241,SK,Jalšovík,"",48.3252503,19.1068689,nominatim
94102,SK,Lipová,"",48.1137381,18.1783958,nominatim
91638,SK,Beckov,"",48.7887144,17.8954012,nominatim
94123,SK,Andovce,"",47.9948185,18.1060036,nominatim
91443,SK,Omšenie,"",48.9035313,18.243521,nominatim
94151,SK,Pozba,"",48.1148901,18.385774,nominatim
98522,SK,Cinobaňa,"",48.4520998,19.6454167,nominatim
7204,SK,072 04,"",48.6921214,21.8074118,nominatim
91930,SK,Jaslovské Bohunice,"",48.4819093,17.6415252,nominatim
95852,SK,Žabokreky nad Nitrou,"",48.6233308,18.3004423,nominatim
1315,SK,Čičmany,"",48.9578271,18.5198966,nominatim
2943,SK,Zubrohlava,"",49.4450515,19.5138587,nominatim
4443,SK,Budimír,"",48.7925306,21.3109794,nominatim
3211,SK,Svätý Kríž,"",49.0477815,19.5365355,nominatim
91631,SK,Kočovce,"",48.7477098,17.8865235,nominatim
2301,SK,Oščadnica,"",49.4357833,18.8892763,nominatim
91926,SK,Zavar,"",48.3501421,17.6706909,nominatim
1861,SK,Beluša,"",49.0579773,18.3325683,nominatim
2404,SK,Kysucké Nové Mesto,"",49.3097751,18.7944295,nominatim
91928,SK,Bučany,"",48.416575,17.6985905,nominatim
1323,SK,Višňové,"",49.1630472,18.7822154,nominatim
92545,SK,Abrahám,"",48.2504735,17.6253562,nominatim
6777,SK,Zemplínske Hámre,"",48.9492401,22.1523909,nominatim
91621,SK,Čachtice,"",48.7126969,17.7887384,nominatim
97205,SK,Sebedražie,"",48.7302124,18.6247231,nominatim
97669,SK,Pohorelá,"",48.8609875,20.0187454,nominatim
7253,SK,Bežovce,"",48.6283206,22.1737752,nominatim
90879,SK,Borský Svätý Jur,"",48.6004583,17.0586957,nominatim
4465,SK,Košická Belá,"",48.8135605,21.0889757,nominatim
94149,SK,Bardoňovo,"",48.1099563,18.4211057,nominatim
98526,SK,Málinec,"",48.5089025,19.6843397,nominatim
98513,SK,Ábelová,"",48.4094822,19.4411981,nominatim
98512,SK,Budiná,"",48.4464089,19.482969,nominatim
7233,SK,Hnojné,"",48.7709852,22.0731083,nominatim
3841,SK,Turčiansky Peter,"",49.0263889,18.8856171,nominatim
96212,SK,Detva,"",48.5504416,19.4026035,nominatim
97251,SK,Handlová,"",48.7237981,18.7562392,nominatim
8266,SK,Hubošovce,"",49.0916318,21.1887526,nominatim
92221,SK,Moravany nad Váhom,"",48.6076628,17.8715537,nominatim
92601,SK,Sereď,"",48.290976,17.7334049,nominatim
96501,SK,Žiar nad Hronom,"",48.5886367,18.8654822,nominatim
3815,SK,Blatnica,"",48.9386827,18.9266684,nominatim
92521,SK,Sládkovičovo,"",48.2048477,17.6352591,nominatim
92701,SK,Šaľa,"",48.1270485,17.8856649,nominatim
97404,SK,Banská Bystrica,"",48.7299501,19.1198991,nominatim
7612,SK,Kuzmice,"",48.5758307,21.5617417,nominatim
93502,SK,Žemberovce,"",48.2514171,18.7405671,nominatim
8643,SK,086 43,"",49.1513151,21.3951351,nominatim
6532,SK,Kamienka,"",49.3332022,20.6129344,nominatim
7213,SK,Palín,"",48.6638187,21.9956411,nominatim
2352,SK,Staškov,"",49.4482884,18.6649626,nominatim
9434,SK,Bystré,"",49.0003297,21.5395532,nominatim
1352,SK,Jablonové,"",49.1821396,18.5641172,nominatim
93505,SK,Pukanec,"",48.3574053,18.7277464,nominatim
90086,SK,Budmerice,"",48.3570053,17.4106652,nominatim
94637,SK,Moča,"",47.760662,18.4065616,nominatim
1812,SK,Brvnište,"",49.2068289,18.4304366,nominatim
92563,SK,Dolná Streda,"",48.2678511,17.7510171,nominatim
8267,SK,Mošurov,"",49.1198188,21.2471778,nominatim
93566,SK,Farná,"",48.0002682,18.5070343,nominatim
2941,SK,Klin,"",49.4399983,19.4867677,nominatim
5985,SK,Štrba,"",49.1237378,20.0640563,nominatim
90880,SK,Sekule,"",48.6021968,16.9979896,nominatim
99103,SK,Dolné Strháre,"",48.2694365,19.3903599,nominatim
98201,SK,Tornaľa,"",48.4260872,20.3215845,nominatim
93504,SK,Devičany,"",48.32381,18.7034074,nominatim
91106,SK,Trenčín,"",48.8961252,17.9972286,nominatim
5601,SK,Gelnica,"",48.8558347,20.9404236,nominatim
92041,SK,Leopoldov,"",48.4448094,17.7652493,nominatim
6801,SK,Medzilaborce,"",49.2742723,21.9129963,nominatim
95116,SK,Svätoplukovo,"",48.2257225,18.0545039,nominatim
2712,SK,Čimhová,"",49.3595879,19.6925438,nominatim
97409,SK,Banská Bystrica,"",48.7412478,19.1045952,nominatim
92209,SK,Borovce,"",48.5727182,17.7433859,nominatim
92504,SK,Tomášikovo,"",48.0824707,17.6918528,nominatim
94617,SK,Sokolce,"",47.8576537,17.8278822,nominatim
91907,SK,Bíňovce,"",48.5037975,17.4808115,nominatim
2713,SK,Suchá Hora,"",49.3692377,19.7679069,nominatim
7662,SK,Parchovany,"",48.7469521,21.7108936,nominatim
95162,SK,Nevidzany,"",48.2863297,18.3768629,nominatim
99001,SK,Veľký Krtíš,"",48.208016,19.355124,nominatim
3851,SK,Turčianska Štiavnička,"",49.0856097,19.0227273,nominatim
7801,SK,Sečovce,"",48.6962397,21.6456046,nominatim
91929,SK,Malženice,"",48.4493068,17.6747514,nominatim
91401,SK,Trenčianska Teplá,"",48.932787,18.1193877,nominatim
1322,SK,Rosina,"",49.181602,18.7714923,nominatim
92503,SK,Horné Saliby,"",48.1231696,17.7505639,nominatim
3202,SK,Závažná Poruba,"",49.0544957,19.6480616,nominatim
93534,SK,Veľký Ďur,"",48.2100637,18.4510799,nominatim
6761,SK,Stakčín,"",48.9954429,22.2399078,nominatim
96261,SK,Dobrá Niva,"",48.4872995,19.0896533,nominatim
91908,SK,Boleráz,"",48.4624095,17.496999,nominatim
3481,SK,Lisková,"",49.0890392,19.3548156,nominatim
98541,SK,Buzitka,"",48.3075504,19.8095928,nominatim
95655,SK,Veľké Chlievany,"",48.7042889,18.2123337,nominatim
9412,SK,Vechec,"",48.8565835,21.5990513,nominatim
99105,SK,991 05,"",48.1644122,19.351666,nominatim
97637,SK,Hrochoť,"",48.6562099,19.3135857,nominatim
97216,SK,Pravenec,"",48.8476531,18.6447833,nominatim
90026,SK,900 26,"",48.2487063,17.2708536,nominatim
95843,SK,958 43,"",48.5950566,18.3014048,nominatim
3223,SK,Liptovská Sielnica,"",49.15024,19.5282445,nominatim
4444,SK,Kráľovce,"",48.8093562,21.3348335,nominatim
7701,SK,Kráľovský Chlmec,"",48.4235377,21.9783658,nominatim
8213,SK,082 13,"",49.0971355,21.3113914,nominatim
90801,SK,Kúty,"",48.6598424,17.023525,nominatim
5333,SK,Nálepkovo,"",48.8362613,20.610239,nominatim
90611,SK,Prietrž,"",48.6797444,17.4511,nominatim
3847,SK,Sklené,"",48.7844262,18.8285421,nominatim
3205,SK,032 05,"",49.1204296,19.6544407,nominatim
5302,SK,Spišský Hrhov,"",48.9934396,20.6559763,nominatim
8257,SK,Ľutina,"",49.1751846,21.0615298,nominatim
1817,SK,Jasenica,"",49.1788143,18.4511206,nominatim
7202,SK,Tušická Nová Ves,"",48.7165087,21.7568837,nominatim
98524,SK,Ozdín,"",48.4611679,19.7118939,nominatim
90501,SK,Senica,"",48.6824916,17.3672166,nominatim
93011,SK,Topoľníky,"",47.9672493,17.7860042,nominatim
94002,SK,Nové Zámky,"",47.9881975,18.1613379,nominatim
95135,SK,Veľké Zálužie,"",48.3078518,17.9403184,nominatim
1311,SK,Lietava,"",49.1658273,18.6973034,nominatim
1706,SK,Považská Bystrica,"",49.1372308,18.3906814,nominatim
95176,SK,Tesárske Mlyňany,"",48.3415301,18.3520051,nominatim
90041,SK,Rovinka,"",48.097327,17.2414669,nominatim
91904,SK,Smolenice,"",48.4978983,17.4192195,nominatim
90846,SK,Unín,"",48.7262625,17.2155563,nominatim
9421,SK,Nižný Hrabovec,"",48.8588957,21.7530079,nominatim
2956,SK,Zákamenné,"",49.3911138,19.2836362,nominatim
93552,SK,Šarovce,"",48.105484,18.633735,nominatim
90872,SK,Závod,"",48.5447857,17.0307554,nominatim
90052,SK,Kuchyňa,"",48.4066981,17.1574408,nominatim
90065,SK,Záhorská Ves,"",48.3812268,16.8508729,nominatim
94352,SK,Mužla,"",47.7955399,18.5986046,nominatim
5904,SK,Spišské Hanušovce,"",49.3306404,20.3578217,nominatim
9042,SK,Radoma,"",49.1899385,21.5519547,nominatim
1401,SK,Bytča,"",49.2220283,18.5550268,nominatim
2901,SK,Námestovo,"",49.4043598,19.4763741,nominatim
6401,SK,Stará Ľubovňa,"",49.300287,20.6883775,nominatim
95603,SK,Hajná Nová Ves,"",48.5305781,18.0427789,nominatim
96611,SK,Trnavá Hora,"",48.5879409,18.9658433,nominatim
2952,SK,Hruštín,"",49.3253757,19.3452407,nominatim
4941,SK,Krásnohorské Podhradie,"",48.6603129,20.6016865,nominatim
97611,SK,Selce,"",48.7744895,19.2091949,nominatim
8206,SK,Žehňa,"",48.9070371,21.33207,nominatim
95126,SK,Šurianky,"",48.42056,18.0224804,nominatim
99128,SK,Vinica,"",48.1175765,19.122351,nominatim
9433,SK,Vyšný Žipov,"",48.9917441,21.5830602,nominatim
98101,SK,Hnúšťa,"",48.5801126,19.9529226,nominatim
5311,SK,Smižany,"",48.9573119,20.5198903,nominatim
98503,SK,České Brezovo,"",48.4885522,19.809432,nominatim
97698,SK,Podbrezová,"",48.8168014,19.5019563,nominatim
2755,SK,Dlhá nad Oravou,"",49.253679,19.4476108,nominatim
7664,SK,Zemplínska Teplica,"",48.6458952,21.5721175,nominatim
95637,SK,Zlatníky,"",48.7080989,18.1233716,nominatim
5331,SK,Spišská Nová Ves,"",48.9006067,20.5147266,nominatim
5323,SK,Rudňany,"",48.8816583,20.699873,nominatim
2963,SK,Mútne,"",49.4613674,19.3216694,nominatim
90615,SK,Priepasné,"",48.6817252,17.5938191,nominatim
92064,SK,Kľačany,"",48.3896653,17.8726125,nominatim
92063,SK,Pastuchov,"",48.4235898,17.8784798,nominatim
9415,SK,Zámutov,"",48.9014667,21.5550218,nominatim
8237,SK,Široké,"",49.0031121,20.9467769,nominatim
90201,SK,Pezinok,"",48.3217787,17.2462922,nominatim
6001,SK,Kežmarok,"",49.1367632,20.424919,nominatim
90025,SK,Chorvátsky Grob,"",48.2269351,17.2536364,nominatim
92552,SK,Šoporňa,"",48.2526703,17.8176048,nominatim
96271,SK,Hontianske Moravce,"",48.1849695,18.8704258,nominatim
97656,SK,Pohronská Polhora,"",48.7550358,19.8017082,nominatim
1901,SK,Ilava,"",48.9910306,18.2359054,nominatim
2333,SK,Povina,"",49.3118794,18.8231135,nominatim
8271,SK,Lipany,"",49.1641709,20.9601903,nominatim
92582,SK,Tešedíkovo,"",48.1043259,17.8486097,nominatim
93005,SK,Gabčíkovo,"",47.8898203,17.5750733,nominatim
95143,SK,Jelšovce,"",48.3773398,18.0470131,nominatim
90637,SK,Sološnica,"",48.4639827,17.232214,nominatim
1354,SK,Kolárovice,"",49.2879508,18.5276779,nominatim
95622,SK,Prašice,"",48.6518198,18.1073956,nominatim
92528,SK,Pusté Úľany,"",48.2298539,17.5718981,nominatim
5918,SK,Spišské Bystré,"",48.993957,20.2324011,nominatim
90861,SK,Popudinské Močidľany,"",48.785365,17.2210696,nominatim
95117,SK,Cabaj-Čápor,"",48.2443921,18.0220924,nominatim
2964,SK,Oravská Jasenica,"",49.3955033,19.4363814,nominatim
94101,SK,Bánov,"",48.0480434,18.1898875,nominatim
94106,SK,Komjatice,"",48.1547312,18.1713508,nominatim
5973,SK,Žakovce,"",49.083019,20.3969377,nominatim
94365,SK,Kamenica nad Hronom,"",47.8373969,18.7582343,nominatim
8605,SK,Lukov,"",49.2764052,21.0776043,nominatim
2055,SK,Lazy pod Makytou,"",49.2428131,18.2172592,nominatim
3484,SK,Liptovské Sliače,"",49.0618602,19.392263,nominatim
91108,SK,Trenčín,"",48.8736881,18.0548255,nominatim
7243,SK,072 43,"",48.744033,22.0921213,nominatim
90063,SK,Jakubov,"",48.4123308,16.9218669,nominatim
6745,SK,Lieskovec,"",48.9387222,21.8061244,nominatim
3491,SK,Hubová,"",49.1178603,19.1810208,nominatim
98542,SK,Husiná,"",48.3480279,19.8613046,nominatim
92056,SK,Dvorníky,"",48.3564252,17.7904939,nominatim
97405,SK,974 05,"",48.7114862,19.0962578,nominatim
97226,SK,Nitrianske Rudno,"",48.804419,18.4810567,nominatim
4442,SK,Rozhanovce,"",48.7507236,21.3359831,nominatim
94357,SK,Kamenín,"",47.8871942,18.6480112,nominatim
1822,SK,Pružina,"",49.0198947,18.4730211,nominatim
95633,SK,Chynorany,"",48.6088319,18.2730321,nominatim
91961,SK,Ružindol,"",48.3752212,17.4825123,nominatim
97662,SK,Brusno,"",48.7931742,19.384544,nominatim
94356,SK,Bíňa,"",47.9200874,18.6404492,nominatim
1821,SK,Dolný Lieskov,"",49.0554509,18.4190417,nominatim
6734,SK,Vyšná Jablonka,"",49.1425643,22.1178187,nominatim
92526,SK,Reca,"",48.2329163,17.4481436,nominatim
93521,SK,Tlmače,"",48.2857437,18.52432,nominatim
1015,SK,Žilina,"",49.2122836,18.7108151,nominatim
96801,SK,Nová Baňa,"",48.4296073,18.6295928,nominatim
99125,SK,Čebovce,"",48.185943,19.2272089,nominatim
92042,SK,Červeník,"",48.4602112,17.7438659,nominatim
94634,SK,Bátorove Kosihy,"",47.830506,18.4124737,nominatim
90066,SK,Vysoká pri Morave,"",48.3301063,16.9126684,nominatim
90885,SK,Brodské,"",48.6904865,17.0132573,nominatim
95196,SK,Jedľové Kostoľany,"",48.4745357,18.4983815,nominatim
6702,SK,Čabiny,"",49.2039257,21.8827474,nominatim
2954,SK,Lomná,"",49.3607762,19.3047776,nominatim
98553,SK,Mýtna,"",48.4756674,19.5501383,nominatim
93038,SK,Nový Život,"",48.1164043,17.464204,nominatim
94638,SK,Virt,"",47.7518347,18.3232911,nominatim
1007,SK,Žilina,"",49.198427,18.7402807,nominatim
6783,SK,067 83,"",48.9259735,21.9921453,nominatim
8238,SK,Víťaz,"",48.9685231,20.9606262,nominatim
99122,SK,Bušince,"",48.1633333,19.4754759,nominatim
3261,SK,Važec,"",49.0585228,19.9801485,nominatim
90841,SK,Šaštín-Stráže,"",48.6402513,17.1463096,nominatim
90863,SK,Radošovce,"",48.7706486,17.2925405,nominatim
5902,SK,Slovenská Ves,"",49.2304554,20.4229518,nominatim
91943,SK,Cífer,"",48.3185131,17.4983144,nominatim
92592,SK,Kajal,"",48.1794324,17.7894146,nominatim
95154,SK,Malé Chyndice,"",48.2969802,18.2868523,nominatim
91323,SK,Dubodiel,"",48.7626841,18.1046563,nominatim
3854,SK,Turany,"",49.1299368,19.0828077,nominatim
8256,SK,Červenica pri Sabinove,"",49.1308568,21.0351537,nominatim
98054,SK,Rimavské Brezovo,"",48.5386517,19.9707959,nominatim
92204,SK,Dolný Lopašov,"",48.5842062,17.6495152,nominatim
95195,SK,Obyce,"",48.4280976,18.4585774,nominatim
93537,SK,Dolný Pial,"",48.1369552,18.4588857,nominatim
95305,SK,Čierne Kľačany,"",48.3536605,18.418566,nominatim
7684,SK,Leles,"",48.4604248,22.0268402,nominatim
8501,SK,Bardejov,"",49.2969777,21.2742369,nominatim
2942,SK,Bobrov,"",49.4301268,19.5413997,nominatim
90084,SK,Kaplna,"",48.300946,17.4511201,nominatim
5951,SK,Poprad,"",49.0810217,20.3256534,nominatim
97243,SK,Zemianske Kostoľany,"",48.6852228,18.5261925,nominatim
7641,SK,Biel,"",48.4097695,22.0500724,nominatim
95174,SK,Žirany,"",48.377409,18.1749111,nominatim
95654,SK,Malá Hradná,"",48.7450252,18.1728911,nominatim
1314,SK,Kamenná Poruba,"",49.0910322,18.6868362,nominatim
5501,SK,Margecany,"",48.8920024,21.0160934,nominatim
93007,SK,Medveďov,"",47.7975956,17.6883969,nominatim
95107,SK,951 07,"",48.2499695,18.1663182,nominatim
4474,SK,Perín-Chym,"",48.5330853,21.1741502,nominatim
8602,SK,Gaboltov,"",49.3729228,21.1482966,nominatim
91307,SK,Bošáca,"",48.8273334,17.84423,nominatim
90604,SK,Rohov,"",48.7309451,17.347488,nominatim
2945,SK,Rabčice,"",49.5080444,19.5194875,nominatim
8273,SK,Šarišské Dravce,"",49.1811656,20.83828,nominatim
92532,SK,Veľká Mača,"",48.2422832,17.6895742,nominatim
96981,SK,Štiavnické Bane,"",48.4395514,18.8669058,nominatim
8243,SK,Sedlice,"",48.9184333,21.1228203,nominatim
7681,SK,Čerhov,"",48.4638836,21.6462713,nominatim
94359,SK,Sikenička,"",47.9223327,18.6792366,nominatim
95125,SK,Hruboňovo,"",48.4464483,18.0252639,nominatim
96201,SK,Zvolenská Slatina,"",48.5618479,19.2600504,nominatim
2751,SK,Kraľovany,"",49.1582064,19.1185862,nominatim
3101,SK,Liptovský Mikuláš,"",49.0715788,19.6052373,nominatim
5401,SK,Levoča,"",49.0262435,20.5858077,nominatim
5993,SK,059 93,"",49.2284265,20.4834571,nominatim
8901,SK,Svidník,"",49.3068389,21.5730021,nominatim
90605,SK,Sobotište,"",48.738758,17.4235167,nominatim
95178,SK,951 78,"",48.3593918,18.1960247,nominatim
99201,SK,Modrý Kameň,"",48.2429758,19.3332243,nominatim
90602,SK,Dojč,"",48.6790394,17.2530447,nominatim
7603,SK,Hraň,"",48.5370228,21.7905672,nominatim
99107,SK,Opatovská Nová Ves,"",48.1069621,19.2812853,nominatim
90607,SK,Šajdíkove Humence,"",48.655115,17.2847477,nominatim
94360,SK,Nána,"",47.8152441,18.6889112,nominatim
5939,SK,Šuňava,"",49.0299315,20.0891426,nominatim
96252,SK,Cerovo,"",48.2542644,19.1635703,nominatim
91701,SK,Trnava,"",48.3890527,17.5864188,nominatim
97663,SK,Predajná,"",48.8146233,19.4615619,nominatim
95632,SK,956 32,"",48.6241517,18.2404563,nominatim
98023,SK,Budikovany,"",48.483217,20.0881712,nominatim
4413,SK,Valaliky,"",48.642008,21.3037659,nominatim
93014,SK,Dolný Bar,"",47.9634278,17.6800941,nominatim
90021,SK,Svätý Jur,"",48.25279,17.212673,nominatim
90044,SK,Tomášov,"",48.14634,17.3399081,nominatim
1501,SK,Rajec,"",49.0862523,18.636582,nominatim
2305,SK,Nová Bystrica,"",49.3565007,19.0234599,nominatim
90091,SK,900 91,"",48.2895454,17.2223068,nominatim
93503,SK,Bátovce,"",48.2871529,18.7455482,nominatim
94110,SK,Tvrdošovce,"",48.1047298,18.0569876,nominatim
90061,SK,Gajary,"",48.4678679,16.925084,nominatim
5986,SK,Nová Lesná,"",49.1223401,20.2646378,nominatim
6733,SK,Papín,"",49.0780116,22.0664344,nominatim
94145,SK,Maňa,"",48.150875,18.2848681,nominatim
3105,SK,Liptovský Mikuláš,"",49.1003705,19.5878525,nominatim
92572,SK,Selice,"",48.0938277,17.963691,nominatim
98559,SK,985 59,"",48.358145,19.6546151,nominatim
94147,SK,Radava,"",48.0933809,18.3036383,nominatim
99111,SK,991 11,"",48.0773508,19.1433943,nominatim
5351,SK,Richnava,"",48.9282367,20.9328663,nominatim
90064,SK,Suchohrad,"",48.4070941,16.860935,nominatim
91501,SK,Nové Mesto nad Váhom,"",48.7575645,17.8297064,nominatim
95115,SK,Mojmírovce,"",48.1945305,18.058062,nominatim
8005,SK,Ruská Nová Ves,"",48.9758343,21.3114833,nominatim
90874,SK,Malé Leváre,"",48.5022489,16.9681871,nominatim
95601,SK,Bojná,"",48.5738609,18.0528993,nominatim
1704,SK,Považská Bystrica,"",49.1511508,18.4599405,nominatim
8221,SK,Veľký Šariš,"",49.0442376,21.197748,nominatim
95703,SK,Podlužany,"",48.7589661,18.2390664,nominatim
98043,SK,Číž,"",48.313287,20.280428,nominatim
4420,SK,Malá Ida,"",48.6849946,21.1636713,nominatim
90876,SK,Lakšárska Nová Ves,"",48.5768529,17.1805844,nominatim
92201,SK,Veľké Orvište,"",48.6250416,17.7835379,nominatim
5321,SK,Markušovce,"",48.9152863,20.633051,nominatim
97211,SK,Lazany,"",48.8248672,18.608662,nominatim
6713,SK,Rokytov pri Humennom,"",49.0994202,21.9910899,nominatim
8242,SK,082 42,"",48.931428,21.1784189,nominatim
95151,SK,Nová Ves nad Žitavou,"",48.2894696,18.3227243,nominatim
8614,SK,Hažlín,"",49.2990703,21.4002628,nominatim
6201,SK,Vysoké Tatry,"",49.1379621,20.2164569,nominatim
3483,SK,Liptovská Teplá,"",49.1005029,19.4206425,nominatim
95122,SK,Alekšince,"",48.362568,17.9476286,nominatim
93567,SK,Nýrovce,"",48.0356467,18.5566685,nominatim
95617,SK,Solčany,"",48.5369898,18.1993245,nominatim
9021,SK,Vyškovce,"",49.254445,21.6741282,nominatim
95501,SK,955 01,"",48.5698986,18.1560536,nominatim
92001,SK,Hlohovec,"",48.4350636,17.8047804,nominatim
1355,SK,Štiavnik,"",49.2506807,18.4601779,nominatim
4412,SK,Nižný Klátov,"",48.7321839,21.1352596,nominatim
92052,SK,Dolné Zelenice,"",48.3743883,17.7503383,nominatim
97242,SK,Lehota pod Vtáčnikom,"",48.6929164,18.6100953,nominatim
91633,SK,Lúka,"",48.6803975,17.8872113,nominatim
94137,SK,Strekov,"",47.9028329,18.4175127,nominatim
1331,SK,Divina,"",49.2708835,18.6959965,nominatim
96251,SK,Dolný Badín,"",48.2573742,19.0659065,nominatim
94105,SK,Černík,"",48.1587297,18.2271457,nominatim
9422,SK,Nižný Hrušov,"",48.8092278,21.7719716,nominatim
3496,SK,Komjatná,"",49.1435055,19.2567806,nominatim
91304,SK,Chocholná-Velčice,"",48.8744671,17.9428342,nominatim
96623,SK,Lovčica-Trubín,"",48.6189573,18.7882269,nominatim
8263,SK,Jarovnice,"",49.0664963,21.0422517,nominatim
93564,SK,Kuraľany,"",47.9726335,18.5549658,nominatim
