"city","region","country_code","latitude","longitude","order_count","total_revenue","aov"
Kék,Szabolcs-Szatmár-Bereg,HU,48.1167,21.8833,1,19.84,19.84
"Nemesborzova, Mánd",Szabolcs-Szatmár-Bereg,HU,47.9955,22.6204,1,14.74,14.74
Hodász,Szabolcs-Szatmár-Bereg,HU,47.9183,22.2015,1,25.06,25.06
Magy,Szabolcs-Szatmár-Bereg,HU,47.9405,21.9831,1,44.34,44.34
Pap,Szabolcs-Szatmár-Bereg,HU,48.2163,22.1451,1,19.24,19.24
Gyulaháza,Szabolcs-Szatmár-Bereg,HU,48.1333,22.1167,1,3.46,3.46
Penészlek,Szabolcs-Szatmár-Bereg,HU,47.6333,22.15,1,35.41,35.41
Gemzse,Szabolcs-Szatmár-Bereg,HU,48.1413,22.1947,1,31.88,31.88
Tiszakanyár,Szabolcs-Szatmár-Bereg,HU,48.25,21.9667,1,30.65,30.65
Gégény,Szabolcs-Szatmár-Bereg,HU,48.15,21.95,1,46.17,46.17
Botpalád,Szabolcs-Szatmár-Bereg,HU,48.0287,22.8067,1,28.29,28.29
Nyírgelse,Szabolcs-Szatmár-Bereg,HU,47.7634,21.9813,1,15.71,15.71
Kálmánháza,Szabolcs-Szatmár-Bereg,HU,47.8833,21.5833,1,10.6,10.6
Tiszatelek,Szabolcs-Szatmár-Bereg,HU,48.1888,21.83,1,64.9,64.9
Vaja,Szabolcs-Szatmár-Bereg,HU,48.0057,22.1676,1,46.79,46.79
Petneháza,Szabolcs-Szatmár-Bereg,HU,48.0608,22.0749,1,11.79,11.79
Barabás,Szabolcs-Szatmár-Bereg,HU,48.2333,22.4333,1,28.83,28.83
Nyírmeggyes,Szabolcs-Szatmár-Bereg,HU,47.9167,22.2667,1,9.41,9.41
Aranyosapáti,Szabolcs-Szatmár-Bereg,HU,48.2059,22.2592,1,77.07,77.07
Márokpapi,Szabolcs-Szatmár-Bereg,HU,48.145,22.5139,1,45.63,45.63
Ópályi,Szabolcs-Szatmár-Bereg,HU,47.9977,22.3262,1,3.52,3.52
Nyírkáta,Szabolcs-Szatmár-Bereg,HU,47.8681,22.2543,1,32.16,32.16
Tiszaeszlár,Szabolcs-Szatmár-Bereg,HU,48.05,21.4667,1,9.7,9.7
Demecser,Szabolcs-Szatmár-Bereg,HU,48.1165,21.9262,1,13.56,13.56
Besenyőd,Szabolcs-Szatmár-Bereg,HU,47.9688,22.0165,1,8.86,8.86
Tyukod,Szabolcs-Szatmár-Bereg,HU,47.8538,22.5633,1,25.31,25.31
Anarcs,Szabolcs-Szatmár-Bereg,HU,48.1764,22.1117,1,25.08,25.08
Milota,Szabolcs-Szatmár-Bereg,HU,48.1037,22.7844,1,18.84,18.84
Csegöld,Szabolcs-Szatmár-Bereg,HU,47.8859,22.682,1,43.76,43.76
Mérk,Szabolcs-Szatmár-Bereg,HU,47.7882,22.3804,1,52.97,52.97
Fadd,Tolna,HU,46.4648,18.8192,1,13.88,13.88
Tevel,Tolna,HU,46.4103,18.4562,1,9.41,9.41
Kölesd,Tolna,HU,46.5081,18.5847,1,3.72,3.72
Madocsa,Tolna,HU,46.6879,18.9579,1,37.97,37.97
Diósberény,Tolna,HU,46.5331,18.4434,1,8.97,8.97
Pálfa,Tolna,HU,46.7122,18.6088,1,22.3,22.3
Felsőnyék,Tolna,HU,46.796,18.2974,1,13.76,13.76
"Gerényes, Tarrós, Vásárosdombó",Tolna,HU,46.3299,18.1316,1,9.19,9.19
Szedres,Tolna,HU,46.4755,18.6831,1,5.87,5.87
Harc,Tolna,HU,46.4036,18.6179,1,13.76,13.76
Nagykónyi,Tolna,HU,46.5907,18.2028,1,3.13,3.13
Szakály,Tolna,HU,46.5248,18.3823,1,11.2,11.2
Nagymányok,Tolna,HU,46.2791,18.4549,1,30.67,30.67
Tolnanémedi,Tolna,HU,46.7188,18.4827,1,31.92,31.92
"Újireg, Iregszemcse",Tolna,HU,46.67145,18.18455,1,33.76,33.76
Tengelic,Tolna,HU,46.5288,18.7112,1,18.48,18.48
Bölcske,Tolna,HU,46.741,18.9674,1,39.8,39.8
Decs,Tolna,HU,46.2843,18.76,1,23.19,23.19
Zomba,Tolna,HU,46.4108,18.5658,1,16.78,16.78
Báta,Tolna,HU,46.1286,18.7703,1,8.92,8.92
Bogyiszló,Tolna,HU,46.3864,18.8296,1,52.42,52.42
Sárpilis,Tolna,HU,46.2486,18.7424,1,14.84,14.84
Sorokpolány,Vas,HU,47.1363,16.6718,1,85.06,85.06
Szalafő,Vas,HU,46.8693,16.3293,1,49.05,49.05
Gasztony,Vas,HU,46.9625,16.4509,1,86.87,86.87
Nemesbőd,Vas,HU,47.2695,16.7333,1,42.22,42.22
Bozsok,Vas,HU,47.3244,16.4903,1,17.57,17.57
Csénye,Vas,HU,47.2367,16.8722,1,7.45,7.45
Vönöck,Vas,HU,47.3142,17.1604,1,49.07,49.07
Peresznye,Vas,HU,47.4238,16.6511,1,18.67,18.67
Kemenesmihályfa,Vas,HU,47.2905,17.1272,1,9.79,9.79
Szentpéterfa,Vas,HU,47.0927,16.4781,1,40.9,40.9
"Daraboshegy, Halogy",Vas,HU,46.9723,16.5643,1,73.64,73.64
Hegyfalu,Vas,HU,47.3543,16.8839,1,22.2,22.2
Sótony,Vas,HU,47.1997,16.955,1,12.26,12.26
Oszkó,Vas,HU,47.0384,16.8769,1,100.29,100.29
Rábagyarmat,Vas,HU,46.9409,16.4225,1,19.84,19.84
Káld,Vas,HU,47.1637,17.0441,1,48.52,48.52
Vasszilvágy,Vas,HU,47.3013,16.7528,1,33.44,33.44
Nárai,Vas,HU,47.1924,16.555,1,9.82,9.82
Gérce,Vas,HU,47.2143,17.0183,1,28.38,28.38
Meszlen,Vas,HU,47.3333,16.7,1,6.22,6.22
Pápoc,Vas,HU,47.4129,17.1317,1,12.88,12.88
Söpte,Vas,HU,47.2863,16.6515,1,37.32,37.32
Bögöte,Vas,HU,47.0909,17.0528,1,11.79,11.79
"Körmend, Magyarnádalja",Vas,HU,47.00965,16.570500000000003,1,5.69,5.69
Velem,Vas,HU,47.3439,16.4949,1,111.37,111.37
Vasegerszeg,Vas,HU,47.3742,16.9232,1,40.6,40.6
"Magyarlak, Csörötnek",Vas,HU,46.95115,16.35585,1,42.91,42.91
Nagytilaj,Vas,HU,46.9733,16.9653,1,50.04,50.04
Révfülöp,Veszprém,HU,46.8257,17.6197,1,111.72,111.72
Zánka,Veszprém,HU,46.8715,17.6847,1,13.9,13.9
Tótvázsony,Veszprém,HU,47.0095,17.7892,1,5.92,5.92
Felsőörs,Veszprém,HU,47.0147,17.9533,1,42.91,42.91
Szigliget,Veszprém,HU,46.8015,17.4352,1,30.26,30.26
Bakonytamási,Veszprém,HU,47.4124,17.734,1,40.0,40.0
Balatonakali,Veszprém,HU,46.8819,17.7532,1,24.17,24.17
Kerta,Veszprém,HU,47.1635,17.2738,1,6.12,6.12
Dudar,Veszprém,HU,47.3105,17.9445,1,23.38,23.38
Uzsa,Veszprém,HU,46.8953,17.3339,1,10.63,10.63
Taliándörögd,Veszprém,HU,46.9803,17.5683,1,5.92,5.92
Jásd,Veszprém,HU,47.2894,18.0227,1,23.3,23.3
Nyirád,Veszprém,HU,47.0043,17.4517,1,20.02,20.02
Gic,Veszprém,HU,47.4334,17.7525,1,10.79,10.79
Küngös,Veszprém,HU,47.0659,18.1729,1,24.14,24.14
"Bakonyszentiván, Bakonyság",Veszprém,HU,47.39515,17.66095,1,36.71,36.71
Balatonvilágos,Veszprém,HU,46.9627,18.1604,1,51.92,51.92
"Csehbánya, Városlőd",Veszprém,HU,47.16315,17.66755,1,46.94,46.94
Alsóörs,Veszprém,HU,46.9913,17.9756,1,25.0,25.0
Csetény,Veszprém,HU,47.3181,17.9921,1,18.86,18.86
Doba,Veszprém,HU,47.1655,17.379,1,14.98,14.98
"Bakonyjákó, Németbánya",Veszprém,HU,47.22095,17.627299999999998,1,58.74,58.74
Hajmáskér,Veszprém,HU,47.1451,18.0196,1,19.78,19.78
Úrkút,Veszprém,HU,47.085,17.6439,1,18.27,18.27
"Vid, Nagyalásony, Somlóvecse",Veszprém,HU,47.21286666666666,17.348666666666666,1,4.7,4.7
Csögle,Veszprém,HU,47.2164,17.2566,1,11.79,11.79
"Óbudavár, Tagyon, Balatoncsicsó, Szentjakabfa, Szentantalfa",Veszprém,HU,46.923,17.67776,1,11.4,11.4
Kislőd,Veszprém,HU,47.1455,17.6228,1,5.3,5.3
Gógánfa,Veszprém,HU,47.0213,17.1876,1,29.44,29.44
Bakonyszentkirály,Veszprém,HU,47.3701,17.8807,1,22.17,22.17
Szentkirályszabadja,Veszprém,HU,47.0576,17.9705,1,48.31,48.31
Vaszar,Veszprém,HU,47.4,17.5167,1,11.01,11.01
Marcaltő,Veszprém,HU,47.4334,17.3681,1,27.01,27.01
Gecse,Veszprém,HU,47.4461,17.5316,1,6.48,6.48
Papkeszi,Veszprém,HU,47.0833,18.0833,1,16.36,16.36
Magyarpolány,Veszprém,HU,47.1695,17.5462,1,59.35,59.35
Márkó,Veszprém,HU,47.1213,17.8138,1,14.35,14.35
Zalaszegvár,Veszprém,HU,47.0988,17.2236,1,12.78,12.78
"Kisapáti, Nemesgulács",Veszprém,HU,46.83885,17.4758,1,10.01,10.01
Pápakovácsi,Veszprém,HU,47.2644,17.4877,1,33.44,33.44
Noszlop,Veszprém,HU,47.1821,17.4588,1,33.55,33.55
Balatonederics,Veszprém,HU,46.8095,17.3813,1,6.94,6.94
Mezőlak,Veszprém,HU,47.3297,17.3711,1,37.57,37.57
Takácsi,Veszprém,HU,47.3991,17.4709,1,41.06,41.06
Hidegkút,Veszprém,HU,47.0027,17.8296,1,11.65,11.65
Balatonszepezd,Veszprém,HU,46.8563,17.6667,1,10.81,10.81
Mindszentkálla,Veszprém,HU,46.8734,17.5526,1,31.51,31.51
Nagyesztergár,Veszprém,HU,47.2763,17.9048,1,31.63,31.63
Királyszentistván,Veszprém,HU,47.1091,18.0449,1,9.82,9.82
Zalakaros,Zala,HU,46.5651,17.1249,1,41.08,41.08
"Gősfa, Lakhegy, Egervár",Zala,HU,46.94756666666667,16.84906666666667,1,13.94,13.94
"Zalaszentgrót, Kallósd",Zala,HU,46.90805,17.071649999999998,1,15.51,15.51
Pusztaszentlászló,Zala,HU,46.6408,16.8421,1,10.36,10.36
"Pórszombat, Szilvágy, Pusztaapáti",Zala,HU,46.742133333333335,16.604233333333333,1,8.84,8.84
Vonyarcvashegy,Zala,HU,46.7574,17.3117,1,112.54,112.54
Kerecseny,Zala,HU,46.6247,17.046,1,52.14,52.14
"Vöckönd, Kemendollár",Zala,HU,46.8955,16.95255,1,28.25,28.25
Pálfiszeg,Zala,HU,46.7819,16.7295,1,26.94,26.94
Nemespátró,Zala,HU,46.3273,17.0039,1,18.84,18.84
"Boncodfölde, Hagyárosbörönd, Bagod, Zalaboldogfa",Zala,HU,46.8881,16.73955,1,77.91,77.91
"Zalabaksa, Kerkabarabás",Zala,HU,46.69315,16.55405,1,139.65,139.65
Tótszentmárton,Zala,HU,46.4219,16.8056,1,72.15,72.15
"Kilimán, Gelse, Gelsesziget",Zala,HU,46.60086666666667,16.994666666666667,1,32.81,32.81
"Vindornyafok, Zalaköveskút, Karmacs",Zala,HU,46.84726666666666,17.162966666666666,1,13.17,13.17
"Szentmargitfalva, Muraszemenye",Zala,HU,46.481049999999996,16.638350000000003,1,48.29,48.29
"Becsehely, Petrivente",Zala,HU,46.44385,16.8095,1,49.76,49.76
Balatongyörök,Zala,HU,46.7583,17.3546,1,22.6,22.6
"Pethőhenye, Zalaszentlőrinc, Zalaszentiván, Alibánfa",Zala,HU,46.892775,16.90425,1,10.79,10.79
"Zalacsány, Tilaj, Ligetfalva",Zala,HU,46.81243333333333,17.072133333333333,1,69.06,69.06
"Kerkaszentkirály, Dobri",Zala,HU,46.5081,16.582700000000003,1,16.5,16.5
Lenti,Zala,HU,46.624,16.5386,1,10.85,10.85
"Borsfa, Valkonya",Zala,HU,46.50895,16.7941,1,10.22,10.22
"Zalaszentgyörgy, Kávás",Zala,HU,46.8678,16.706049999999998,1,46.62,46.62
Szentgyörgyvölgy,Zala,HU,46.7235,16.4151,1,6.6,6.6
Alsónemesapáti,Zala,HU,46.8534,16.9353,1,55.98,55.98
Szentgyörgyvár,Zala,HU,46.7579,17.1306,1,33.84,33.84
Medlovice,Zlínský kraj,CZ,49.0448012,17.2696639,1,44.61,44.61
Staré Město,Zlínský kraj,CZ,49.08422,17.44715,1,56.85,56.85
Strání,Zlínský kraj,CZ,48.9021183,17.7052236,1,27.58,27.58
Pačlavice,Zlínský kraj,CZ,49.2537145,17.163544,1,7.78,7.78
Hradčovice,Zlínský kraj,CZ,49.0450541,17.5820073,1,21.93,21.93
Topolná,Zlínský kraj,CZ,49.1219992,17.5436167,1,34.9,34.9
Loukov,Zlínský kraj,CZ,49.4192875,17.7205904,1,25.13,25.13
Starý Hrozenkov,Zlínský kraj,CZ,48.9605596,17.8579482,1,20.58,20.58
Buchlovice,Zlínský kraj,CZ,49.0917147,17.3365627,1,42.04,42.04
Krhová,Zlínský kraj,CZ,49.4889447,17.999822,1,22.08,22.08
Střílky,Zlínský kraj,CZ,49.1406099,17.2138556,1,19.31,19.31
Valašská Bystřice,Zlínský kraj,CZ,49.4116572,18.1059684,1,62.86,62.86
Vysoká u Valašského Meziříčí,Zlínský kraj,CZ,49.5173709,17.9425788,1,15.07,15.07
Litenčice,Zlínský kraj,CZ,49.2004082,17.2074495,1,15.56,15.56
Popovice u Kroměříže,Zlínský kraj,CZ,49.2768451,17.335687,1,18.13,18.13
Jablůnka,Zlínský kraj,CZ,49.3858783,17.9482425,1,12.8,12.8
Hvozdná,Zlínský kraj,CZ,49.2508072,17.7506501,1,99.5,99.5
Březolupy,Zlínský kraj,CZ,49.1219078,17.5801502,1,50.68,50.68
Nivnice,Zlínský kraj,CZ,48.9774925,17.6466484,1,9.13,9.13
Dolní Bečva,Zlínský kraj,CZ,49.458352,18.20143,1,6.33,6.33
Kvasice,Zlínský kraj,CZ,49.2319167,17.4597462,1,36.67,36.67
Bohuslavice u Zlína,Zlínský kraj,CZ,49.1619698,17.6285051,1,54.39,54.39
Jarcová,Zlínský kraj,CZ,49.4200403,17.9578094,1,74.44,74.44
Zašová,Zlínský kraj,CZ,49.4747104,18.0402305,1,31.04,31.04
Velehrad,Zlínský kraj,CZ,49.1181866,17.3833514,1,88.56,88.56
Liptál,Zlínský kraj,CZ,49.2937843,17.921994,1,38.86,38.86
Březno,Ústecký kraj,CZ,50.4006815,13.4209073,1,13.93,13.93
Perštejn,Ústecký kraj,CZ,50.3827802,13.1083251,1,25.81,25.81
Litvínov,Ústecký kraj,CZ,50.5974444,13.5940133,1,92.56,92.56
Zabrušany,Ústecký kraj,CZ,50.6057954,13.7882981,1,111.71,111.71
Mšené-lázně,Ústecký kraj,CZ,50.36281,14.1175173,1,33.45,33.45
Libočany,Ústecký kraj,CZ,50.3337961,13.5111762,1,54.81,54.81
Velká Bukovina,Ústecký kraj,CZ,50.7371676,14.3890674,1,57.53,57.53
Hrobčice,Ústecký kraj,CZ,50.5177296,13.8203081,1,153.76,153.76
Kochovice,Ústecký kraj,CZ,50.4860767,14.3324328,1,65.27,65.27
Hřivice,Ústecký kraj,CZ,50.2882111,13.7305913,1,16.15,16.15
Bystřany,Ústecký kraj,CZ,50.6269362,13.8607547,1,6.67,6.67
Chodouny,Ústecký kraj,CZ,50.4738809,14.2513404,1,35.8,35.8
Křešice,Ústecký kraj,CZ,50.5236778,14.2180652,1,23.71,23.71
Ohníč,Ústecký kraj,CZ,50.5853734,13.8438583,1,18.0,18.0
Žalhostice,Ústecký kraj,CZ,50.5232817,14.0842047,1,76.19,76.19
Vejprty,Ústecký kraj,CZ,50.4666658,13.0290766,1,74.74,74.74
Rtyně nad Bílinou,Ústecký kraj,CZ,50.6025748,13.9100639,1,55.4,55.4
Verneřice,Ústecký kraj,CZ,50.6607061,14.302054,1,19.13,19.13
Srbská Kamenice,Ústecký kraj,CZ,50.8214663,14.3507699,1,70.79,70.79
Vysoká Pec,Ústecký kraj,CZ,50.523395,13.4685491,1,20.02,20.02
Černovice,Ústecký kraj,CZ,50.4513811,13.3548946,1,22.23,22.23
Budyně nad Ohří,Ústecký kraj,CZ,50.4032043,14.1285409,1,15.15,15.15
Spořice,Ústecký kraj,CZ,50.4450069,13.3939923,1,14.35,14.35
Chbany,Ústecký kraj,CZ,50.3322639,13.429749,1,12.25,12.25
Velké Chvojno,Ústecký kraj,CZ,50.7317638,14.0360392,1,31.69,31.69
Petrohrad,Ústecký kraj,CZ,50.1336701,13.4415379,1,19.31,19.31
Údlice,Ústecký kraj,CZ,50.4436634,13.457286,1,29.78,29.78
Hora Svaté Kateřiny,Ústecký kraj,CZ,50.6017258,13.4337524,1,15.19,15.19
Ploskovice,Ústecký kraj,CZ,50.559973,14.198002,1,153.79,153.79
Staňkovice,Ústecký kraj,CZ,50.3511133,13.5726291,1,55.43,55.43
Domoušice,Ústecký kraj,CZ,50.2327838,13.7278362,1,20.02,20.02
Tisá,Ústecký kraj,CZ,50.7883404,14.0255525,1,76.12,76.12
Braňany,Ústecký kraj,CZ,50.541872,13.7070215,1,54.1,54.1
Žalany,Ústecký kraj,CZ,50.5891009,13.9109016,1,8.62,8.62
Háj u Duchcova,Ústecký kraj,CZ,50.6346684,13.7110733,1,95.36,95.36
Vrbičany,Ústecký kraj,CZ,50.4626167,14.0865986,1,17.91,17.91
Světec,Ústecký kraj,CZ,50.5762433,13.8183662,1,32.7,32.7
Staré Křečany,Ústecký kraj,CZ,50.9517239,14.4895833,1,15.8,15.8
Brtníky,Ústecký kraj,CZ,50.9492613,14.4452683,1,91.02,91.02
Chřibská,Ústecký kraj,CZ,50.8604988,14.4842393,1,90.55,90.55
Malečov,Ústecký kraj,CZ,50.6307203,14.1192429,1,15.6,15.6
Černčice,Ústecký kraj,CZ,50.3620804,13.844459,1,10.81,10.81
Koštice,Ústecký kraj,CZ,50.4020928,13.9414668,1,24.15,24.15
Strojetice u Podbořan,Ústecký kraj,CZ,50.1760206,13.4912034,1,76.39,76.39
Benešov nad Ploučnicí,Ústecký kraj,CZ,50.7410122,14.3082358,1,12.37,12.37
Petrovice,Ústecký kraj,CZ,50.7836345,13.9666971,1,8.41,8.41
Arnoltice,Ústecký kraj,CZ,50.8371943,14.2647891,1,3.22,3.22
Bratislava,"",SK,48.1475558,17.0968789,10,440.26,44.03
Lendak,"",SK,49.2343748,20.3551055,10,377.23,37.72
Beluša,"",SK,49.0579773,18.3325683,10,338.06,33.81
Skalité,"",SK,49.4973623,18.9141309,10,284.72,28.47
Žilina,"",SK,49.2398363,18.7463946,10,411.85,41.18
Košice,"",SK,48.6711373,21.3233712,10,483.99,48.4
Nižná,"",SK,49.3094859,19.5193931,10,266.59,26.66
Močenok,"",SK,48.226436,17.9306685,10,501.08,50.11
Praha,"",CZ,50.0617301,14.2838408,10,321.58,32.16
Hamuliakovo,"",SK,48.0460187,17.2531958,10,543.53,54.35
Bratislava,"",SK,48.143649,17.1005794,10,293.3,29.33
Dolná Breznica,"",SK,49.0767937,18.2784657,10,379.17,37.92
Mojmírovce,"",SK,48.1945305,18.058062,10,302.8,30.28
Oravské Veselé,"",SK,49.4715488,19.3802137,10,293.28,29.33
Bratislava,"",SK,48.1501744,17.1065199,10,527.27,52.73
Šoporňa,"",SK,48.2526703,17.8176048,10,346.64,34.66
Mezőkövesd,Borsod-Abaúj-Zemplén,HU,47.8167,20.5833,10,282.92,28.29
Sátoraljaújhely,Borsod-Abaúj-Zemplén,HU,48.3949,21.6587,10,267.21,26.72
Izsák,Bács-Kiskun,HU,46.8045,19.3517,10,367.9,36.79
Tiszakécske,Bács-Kiskun,HU,46.9326,20.1035,10,325.14,32.51
Balmazújváros,Hajdú-Bihar,HU,47.6167,21.35,10,378.6,37.86
Füzesabony,Heves,HU,47.75,20.4167,10,293.36,29.34
Hustopeče,Jihomoravský kraj,CZ,48.9384225,16.7253101,10,205.36,20.54
Protivín,Jihočeský kraj,CZ,49.2124717,14.2105657,10,386.15,38.61
Mezőtúr,Jász-Nagykun-Szolnok,HU,47.0,20.6333,10,261.56,26.16
Tiszaföldvár,Jász-Nagykun-Szolnok,HU,46.9833,20.25,10,258.97,25.9
Kostelec nad Orlicí,Královéhradecký kraj,CZ,50.1100701,16.2162216,10,332.6,33.26
Nová Ves,Liberecký kraj,CZ,50.8266037,14.9987333,10,325.38,32.54
Liberec,Liberecký kraj,CZ,50.7890092,15.0721765,10,293.4,29.34
Bocanovice,Moravskoslezský kraj,CZ,49.5613923,18.7360365,10,376.59,37.66
Vrbno pod Pradědem,Moravskoslezský kraj,CZ,50.1213152,17.3734139,10,489.87,48.99
Opava,Moravskoslezský kraj,CZ,49.9440924,17.9194546,10,210.71,21.07
Bělkovice,Olomoucký kraj,CZ,49.6652866,17.3381867,10,471.79,47.18
Zsámbék,Pest,HU,47.5481,18.7201,10,318.4,31.84
Mogyoród,Pest,HU,47.5975,19.2407,10,359.62,35.96
Csömör,Pest,HU,47.55,19.2333,10,276.21,27.62
Stříbro,Plzeňský kraj,CZ,49.7572564,12.9890961,10,351.75,35.18
Nýřany,Plzeňský kraj,CZ,49.7202371,13.1929449,10,332.07,33.21
Kladno,Středočeský kraj,CZ,50.1402239,14.0681989,10,356.29,35.63
Unhošť,Středočeský kraj,CZ,50.0831774,14.119709,10,487.25,48.72
Prusice,Středočeský kraj,CZ,49.967512,14.8680615,10,547.69,54.77
Bojkovice,Zlínský kraj,CZ,49.0282854,17.8149344,10,571.47,57.15
Praha,"",CZ,50.0931893,14.4518319,11,346.55,31.5
Raková,"",SK,49.4473489,18.7270048,11,360.7,32.79
Tlmače,"",SK,48.2857437,18.52432,11,241.2,21.93
Lučenec,"",SK,48.3333207,19.6465696,11,261.18,23.74
Kúty,"",SK,48.6598424,17.023525,11,431.27,39.21
Cabaj-Čápor,"",SK,48.2443921,18.0220924,11,338.9,30.81
Bánovce nad Bebravou,"",SK,48.735228,18.2565394,11,458.74,41.7
Hnúšťa,"",SK,48.5801126,19.9529226,11,459.28,41.75
Bratislava,"",SK,48.236745,17.0424764,11,413.74,37.61
Gabčíkovo,"",SK,47.8898203,17.5750733,11,393.58,35.78
Veľké Zálužie,"",SK,48.3078518,17.9403184,11,366.65,33.33
Košice,"",SK,48.6746668,21.264066,11,633.53,57.59
Kysucké Nové Mesto,"",SK,49.3097751,18.7944295,11,447.15,40.65
Hriňová,"",SK,48.5790072,19.5264715,11,428.11,38.92
Leopoldov,"",SK,48.4448094,17.7652493,11,563.42,51.22
Liptovský Mikuláš,"",SK,49.0784858,19.6524406,11,514.21,46.75
Novoť,"",SK,49.4319741,19.2623142,11,375.92,34.17
Heves,Heves,HU,47.6,20.2833,11,347.11,31.56
Popůvky,Jihomoravský kraj,CZ,49.176145,16.4918664,11,615.7,55.97
Brno,Jihomoravský kraj,CZ,49.2228476,16.5518652,11,364.57,33.14
Rajhrad,Jihomoravský kraj,CZ,49.0879072,16.6175257,11,339.59,30.87
Hluboká nad Vltavou,Jihočeský kraj,CZ,49.0537854,14.4237093,11,422.8,38.44
Milevsko,Jihočeský kraj,CZ,49.476837,14.3421611,11,442.71,40.25
Dačice,Jihočeský kraj,CZ,49.0860892,15.431979,11,539.03,49.0
Kisújszállás,Jász-Nagykun-Szolnok,HU,47.2167,20.7667,11,310.0,28.18
Chodov,Karlovarský kraj,CZ,50.2395812,12.7366776,11,333.72,30.34
Karlovy Vary,Karlovarský kraj,CZ,50.2359148,12.8489153,11,460.78,41.89
Jiřice,Kraj Vysočina,CZ,49.5452608,15.3298184,11,459.72,41.79
Světlá nad Sázavou,Kraj Vysočina,CZ,49.6713747,15.4108253,11,580.11,52.74
Vrchlabí,Královéhradecký kraj,CZ,50.622968,15.6108546,11,460.32,41.85
Jablonec nad Nisou,Liberecký kraj,CZ,50.7423689,15.1660862,11,389.45,35.4
Železný Brod,Liberecký kraj,CZ,50.6487461,15.23886,11,381.37,34.67
Ostrava,Moravskoslezský kraj,CZ,49.7599186,18.2325136,11,462.52,42.05
Litovel,Olomoucký kraj,CZ,49.7064264,17.0976927,11,362.16,32.92
Jeseník,Olomoucký kraj,CZ,50.2125321,17.2015817,11,445.79,40.53
Šternberk,Olomoucký kraj,CZ,49.7333179,17.2889462,11,466.38,42.4
Kostelec u Heřmanova Městce,Pardubický kraj,CZ,49.9340466,15.6585052,11,595.51,54.14
Pardubice,Pardubický kraj,CZ,50.0319834,15.7980578,11,705.33,64.12
Kistarcsa,Pest,HU,47.5476,19.2625,11,345.17,31.38
Törökbálint,Pest,HU,47.4293,18.9136,11,384.34,34.94
Nagytarcsa,Pest,HU,47.5313,19.2834,11,417.8,37.98
Pilisvörösvár,Pest,HU,47.6139,18.9089,11,284.47,25.86
Kiskunlacháza,Pest,HU,47.1884,19.0093,11,240.93,21.9
Maglód,Pest,HU,47.4426,19.3644,11,562.32,51.12
Isaszeg,Pest,HU,47.5301,19.4021,11,401.7,36.52
Horažďovice,Plzeňský kraj,CZ,49.3517462,13.6567892,11,484.2,44.02
Poděbrady,Středočeský kraj,CZ,50.1478854,15.1244712,11,501.13,45.56
Králův Dvůr,Středočeský kraj,CZ,49.934973,14.0260673,11,528.07,48.01
Horoměřice,Středočeský kraj,CZ,50.1391549,14.3354381,11,219.65,19.97
Čelákovice,Středočeský kraj,CZ,50.1625803,14.7606233,11,529.83,48.17
Rudná,Středočeský kraj,CZ,50.0322132,14.223766,11,454.48,41.32
Nagykálló,Szabolcs-Szatmár-Bereg,HU,47.8749,21.8408,11,267.98,24.36
Újfehértó,Szabolcs-Szatmár-Bereg,HU,47.8,21.6833,11,306.53,27.87
Bonyhád,Tolna,HU,46.2992,18.5302,11,463.1,42.1
Dunaföldvár,Tolna,HU,46.8071,18.9276,11,428.06,38.91
Hulín,Zlínský kraj,CZ,49.3147134,17.4755745,11,464.05,42.19
Rumburk,Ústecký kraj,CZ,50.952914,14.5542713,11,480.22,43.66
Praha,"",CZ,50.1548758,14.5268771,12,586.17,48.85
Žarnovica,"",SK,48.4849466,18.7090088,12,436.53,36.38
Raslavice,"",SK,49.1579387,21.321502,12,254.18,21.18
Bratislava,"",SK,48.2028118,17.2060292,12,353.65,29.47
Borský Mikuláš,"",SK,48.6264892,17.2154852,12,455.9,37.99
Žilina,"",SK,49.2069259,18.7102606,12,461.22,38.44
Špačince,"",SK,48.4379701,17.6081117,12,343.05,28.59
Rovinka,"",SK,48.097327,17.2414669,12,503.95,42.0
Jelka,"",SK,48.1444899,17.5071381,12,421.23,35.1
Šurany,"",SK,48.0871373,18.1839397,12,406.54,33.88
Praha,"",CZ,50.1117311,14.6140019,12,546.32,45.53
Praha,"",CZ,50.08392,14.5078584,12,353.77,29.48
Gbely,"",SK,48.7185945,17.104435,12,436.31,36.36
Svit,"",SK,49.0580505,20.2007862,12,283.06,23.59
Praha,"",CZ,49.9664125,14.3875294,12,393.86,32.82
Nová Baňa,"",SK,48.4296073,18.6295928,12,372.26,31.02
Püspökladány,Hajdú-Bihar,HU,47.3167,21.1167,12,303.74,25.31
Moravský Krumlov,Jihomoravský kraj,CZ,49.0408775,16.2996011,12,572.42,47.7
Letovice,Jihomoravský kraj,CZ,49.5579441,16.5802949,12,605.83,50.49
Brno,Jihomoravský kraj,CZ,49.1777669,16.6820651,12,466.61,38.88
Vimperk,Jihočeský kraj,CZ,49.0504726,13.76712,12,441.22,36.77
Jaroměř,Královéhradecký kraj,CZ,50.3485274,15.9197039,12,400.34,33.36
Semily,Liberecký kraj,CZ,50.619343,15.344994,12,531.74,44.31
Frýdlant,Liberecký kraj,CZ,50.924667,15.0931683,12,420.13,35.01
